"id","ruc","razon_social","cod_unidad","departamento","provincia","distrito","direccion","estado","created_at","updated_at"
"169","20520640071","FUERO MILITAR POLICIAL","1295","LIMA","LIMA","LIMA","AV. REPUBLICA DE CHILE NRO. 321 URB. SANTA BEATRIZ","0","0000-00-00 00:00:00","2025-05-05 17:02:02"
"170","20144364059","FUERZA AEREA DEL PERU","472","LIMA","LIMA","JESUS MARIA","AV. LA PERUANIDAD S/N","0","0000-00-00 00:00:00","2024-11-28 19:53:56"
"171","20315880069","G. SUB REGIONAL LUCIANO CASTILLO COLONNA","893","PIURA","SULLANA","Sullana","CAR.SULLANA TAMBOGRANDE KM. 1.5 Z.I. SULLANA (PARQUE INDUSTRIAL)","0","0000-00-00 00:00:00","2025-04-22 17:51:30"
"172","20219793252","GERENCIA REGIONAL DE AGRICULTURA","832","LA LIBERTAD","TRUJILLO","TRUJILLO","AV. PROL. UNION NRO. 2562 URB. CHIMU","0","0000-00-00 00:00:00","2025-04-22 17:14:52"
"173","20396088127","GERENCIA REGIONAL DE AGRICULTURA","856","LAMBAYEQUE","CHICLAYO","CHICLAYO","CAL.AREQUIPA NRO. 138 URB. LOS LIBERTADORES","0","0000-00-00 00:00:00","2025-04-23 17:49:17"
"174","20228443264","GERENCIA REGIONAL DE AGRICULTURA - GERAGRI","794","CUSCO","CUSCO","WANCHAQ","AV. MICAELA BASTIDAS NRO. 310 C.H. PACHACUTEC","0","0000-00-00 00:00:00","2025-04-22 17:28:20"
"175","20190572081","GERENCIA REGIONAL DE EDUCACIÓN DEL GOBIERNO REGIONAL DE AREQUIPA","763","AREQUIPA","AREQUIPA","AREQUIPA","PJ. RONDA LA RECOLETA NRO. S/N (ESPALDA IGLESIA)","0","0000-00-00 00:00:00","2025-05-02 15:24:37"
"176","20222053154","GERENCIA REGIONAL DE EDUCACION LA LIBERTAD","834","LA LIBERTAD","TRUJILLO","TRUJILLO","AV. AMERICA SUR NRO. 2870 URB. LA PERLA","0","0000-00-00 00:00:00","2025-04-22 17:19:19"
"177","20163833094","GERENCIA REGIONAL DE SALUD","860","LAMBAYEQUE","CHICLAYO","CHICLAYO","AV. SALAVERRY 1610","0","0000-00-00 00:00:00","2025-03-25 16:18:58"
"178","20172661794","GERENCIA REGIONAL DE SALUD DEL GOBIERNO REGIONAL DE AREQUIPA","765","AREQUIPA","AREQUIPA","AREQUIPA","AV. DANIEL ALCIDES CARRION NRO. 505 (DETRAS PAB.PSIQUIATRIA HOSP.H. DELGADO)","0","0000-00-00 00:00:00","2025-07-02 17:40:52"
"179","20394805140","GERENCIA REGIONAL DE TRANSPORTES Y COMUNICACIONES","857","LAMBAYEQUE","CHICLAYO","CHICLAYO","CAR.A PIMENTEL KM. 4 URB. AVIENTEL-PIMENTEL (CERCA A HOSPITAL LUIS HEYSEN INCHAUSTEGU)","0","0000-00-00 00:00:00","2025-07-03 16:22:46"
"180","20189975920","GERENCIA REGIONAL DE TRANSPORTES Y COMUNICACIONES","795","CUSCO","CUSCO","WANCHAQ","V. MICAELA BASTIDAS NRO. 480","0","0000-00-00 00:00:00","2025-12-05 15:51:48"
"181","20221170688","Gerencia Regional de Transportes y Comunicaciones la Libertad","833","La Libertad","Trujillo","Trujillo","Av. Moche Nro. 452 Urb. Torres Araujo","1","0000-00-00 00:00:00","2024-02-10 14:46:20"
"182","20486987864","GERENCIA SUB REGIONAL CASTROVIRREYNA","1301","HUANCAVELICA","CASTROVIRREYNA","CASTROVIRREYNA","AV. SAN MARTIN NRO. 173 (FTE COMISARIA)","0","0000-00-00 00:00:00","2025-05-02 15:28:14"
"183","20185898343","GERENCIA SUB REGIONAL CHANKA","748","APURIMAC","ANDAHUAYLAS","ANDAHUAYLAS","JR. TUPAC AMARU NRO. 374 (A MEDIA CDRA DE LAMPA DE ORO C1P)","0","0000-00-00 00:00:00","2025-09-24 14:13:54"
"184","20484002992","GERENCIA SUBREGIONAL MORROPON HUANCABAMBA","1114","PIURA","MORROPON","CHULUCANAS","CAL.APURIMAC NRO. 259 CERCADO","0","0000-00-00 00:00:00","2025-07-30 20:57:37"
"185","20218911189","GERENCIA REGIONAL DE SALUD LA LIBERTAD","845","LA LIBERTAD","TRUJILLO","TRUJILLO","AV TEODORO VARCARCEL 1195 URB. SANTA LEONOR","0","0000-00-00 00:00:00","2024-03-06 18:02:32"
"186","20452393493","GOBIERNO REGIONAL AYACUCHO","770","AYACUCHO","HUAMANGA","AYACUCHO","JR. CALLAO NRO. 122","0","0000-00-00 00:00:00","2025-06-21 16:23:10"
"187","20527147612","GOBIERNO REGIONAL CUSCO","789","CUSCO","CUSCO","WANCHAQ","EXPRONA","0","0000-00-00 00:00:00","2025-12-01 15:29:42"
"188","20530689019","GOBIERNO REGIONAL DE ANCASH","726","ANCASH","HUARAZ","INDEPENDENCIA","NRO. S/N CAMPAMENTO VICHAY (EX SEDE CENTRAL CETAR ANCASH)","0","0000-00-00 00:00:00","2025-05-05 17:25:42"
"189","20498390570","GOBIERNO REGIONAL DE AREQUIPA","757","AREQUIPA","AREQUIPA","PAUCARPATA","AV. UNION NRO. 200 URB. CESAR VALLEJO (CUADRA 17 AV. KENNEDY)","0","0000-00-00 00:00:00","2025-08-01 14:23:24"
"190","20498538828","GOBIERNO REGIONAL DE AREQUIPA -UGE NORTE","1103","AREQUIPA","AREQUIPA","SACHACA","AV. TAHUAYCANI NRO. 104 URB. TAHUAYCANI (FRENTE A CEVICHERIA EL CAPITAN)","0","0000-00-00 00:00:00","2025-05-05 16:11:18"
"191","20498392866","GOBIERNO REGIONAL DE AREQUIPA - UGE SUR","1104","AREQUIPA","AREQUIPA","- JOSE LUIS BUSTAMANTE Y RIVERO","MZA. E LOTE. -- URB. TASAHUAYO","0","0000-00-00 00:00:00","2025-08-20 23:27:42"
"192","20369027957","DIRECCION REGIONAL DE TRANSPORTES Y COMUNICACIONES","780","CAJAMARCA","CAJAMARCA","CAJAMARCA","JR. TARAPACA N° 652","0","0000-00-00 00:00:00","2024-02-21 13:44:13"
"193","20486020882","GOBIERNO REGIONAL DE HUANCAVELICA","799","HUANCAVELICA","HUANCAVELICA","HUANCAVELICA","JR. TORRE TAGLE NRO. 336 CERCADO","0","0000-00-00 00:00:00","2025-07-04 16:16:29"
"194","20393066386","GOBIERNO REGIONAL DE UCAYALI","942","UCAYALI","CORONEL PORTILLO","CALLERIA","JR. MARISCAL CACERES Nº 795","0","0000-00-00 00:00:00","2024-02-16 18:16:49"
"195","20452393817","GOBIERNO REGIONAL ICA","813","ICA","ICA","ICA","PROLONGACION CHOTA N° 137","0","0000-00-00 00:00:00","2024-04-19 16:09:18"
"196","20486021692","GOBIERNO REGIONAL JUNIN","818","JUNIN","HUANCAYO","HUANCAYO","JR. LORETO NRO. 363 (2DO PISO)","0","0000-00-00 00:00:00","2025-04-30 18:13:15"
"197","20479569780","GOBIERNO REGIONAL LAMBAYEQUE","855","LAMBAYEQUE","CHICLAYO","CHICLAYO","AV. JUAN TOMIS STACK 975","0","0000-00-00 00:00:00","2024-02-13 15:45:04"
"198","20484004421","GOBIERNO REGIONAL PIURA","892","PIURA","PIURA","PIURA","AV. SAN RAMON NRO. S-N URB. SAN EDUARDO","0","0000-00-00 00:00:00","2025-05-19 15:29:50"
"199","20406325815","GOBIERNO REGIONAL PUNO","902","PUNO","PUNO","PUNO","JR. DEUSTUA NRO. 356 (PLAZA DE ARMAS)","0","0000-00-00 00:00:00","2025-07-01 16:09:07"
"200","20531375808","GOBIERNO REGIONAL SAN MARTIN","921","SAN MARTIN","MOYOBAMBA","MOYOBAMBA","CALLE AEROPUERTO N º150 - BARRIO DE LLULLUYCUCHA","0","0000-00-00 00:00:00","2025-11-21 15:34:24"
"201","20527141762","GOBIERNO REGIONAL DE APURIMAC","747","APURIMAC","ABANCAY","ABANCAY","JR. PUNO NRO. 107 CERCADO","0","0000-00-00 00:00:00","2025-09-30 18:19:23"
"202","20440374248","GOBIERNO REGIONAL LA LIBERTAD","831","LA LIBERTAD","TRUJILLO","TRUJILLO","LOS BRILLANTES 650 SANTA INES","0","0000-00-00 00:00:00","2024-02-29 14:08:38"
"203","20162197461","HOSP.HUACHO-HUAURA-OYONYSERVBASDSA","1286","LIMA","HUACHO","HUAURA","JOSE ARAMBULO LA ROSA N°221, 251, 271","0","0000-00-00 00:00:00","2024-03-27 14:38:22"
"204","20570610148","""HOSPITAL """"JOSEH. SOTO CADENILLAS""""""","1539","CAJAMARCA","CHOTA","CHOTA","JR. EZEQUIEL MONTOYA NRO. 718","0","0000-00-00 00:00:00","2025-06-14 17:16:02"
"205","20203531550","HOSPITAL CARLOS LANFRANCO LA HOZ","522","LIMA","LIMA","PUENTE PIEDRA","AV. SAENZ PEÑA S/N CDRA. 06 NRO. S/N (FRENTE AL COLEGIO SANTÍSIMA TRINIDAD)","0","0000-00-00 00:00:00","2025-07-17 15:07:20"
"206","20601655943","HOSPITAL CENTRAL DE MAJES ING. ANGEL GABRIEL CHURA GALLEGOS","1657","AREQUIPA","CAYLLOMA","MAJES","NRO. B-1 C.P. EL PEDREGAL SECTOR (COSTADO FAC.AGRONOMIA DE UNSA Y UCSM)","0","0000-00-00 00:00:00","2025-06-14 16:50:49"
"207","20483997541","HOSPITAL DE APOYO DE CHULUCANAS","1116","PIURA","MORROPON","CHULUCANAS","MZA. Z LOTE. 1 A.H. VATE MANRIQUE","0","0000-00-00 00:00:00","2025-04-30 17:51:18"
"208","20512338756","HOSPITAL DE BAJA COMPLEJIDAD VITARTE","1217","LIMA","LIMA","Ate","AV. NICOLAS AYLLON NRO. 5880 (COSTADO DE LA COMISARIA DE VITARTE)","0","0000-00-00 00:00:00","2025-05-05 16:34:33"
"209","20600185757","HOSPITAL DE PAMPAS DE TAYACAJA","1627","HUANCAVELICA","PAMPAS","TAYACAJA","JR. BOLIVAR NRO. SN (4 CDRAS DEL PARQ. PRINCIPAL)","0","0000-00-00 00:00:00","2025-05-15 18:17:13"
"210","20550992940","HOSPITAL DE VENTANILLA","1452","CALLAO","CALLAO","VENTANILLA","AV. PEDRO BELTRAN C-3 NRO. S/N PROV. CONST. DEL CALLAO","0","0000-00-00 00:00:00","2025-05-05 18:02:58"
"211","20162041291","HOSPITAL DE APOYO DEPARTAMENTAL MARIA AU","141","LIMA","LIMA","SAN JUAN DE MIRAFLORES","MIGUEL IGLESIAS 968","0","0000-00-00 00:00:00","2024-03-05 14:01:31"
"212","20276247078","HOSPITAL DE APOYO II - 1 NUESTRA SRA. DE LAS MERCEDES PAITA","1117","PIURA","PAITA","PAITA","AV. ALMIRANTE MIGUEL GRAU MZA. H LOTE. 1 Z.I. II","0","0000-00-00 00:00:00","2025-06-16 17:19:42"
"213","20356828055","HOSPITAL DE APOYO II-2 SULLANA","901","PIURA","SULLANA","SULLANA","AV. SANTA ROSA NRO. S/N","0","0000-00-00 00:00:00","2025-04-23 17:29:22"
"214","20444054400","HOSPITAL DEPARTAMENTAL DE HUANCAVELICA","1000","HUANCAVELICA","HUANCAVELICA","HUANCAVELICA","AV. ANDRES AVELINO CACERES S/N","0","0000-00-00 00:00:00","2025-07-17 17:22:16"
"215","20146536787","HOSPITAL EL CARMEN","825","JUNIN","HUANCAYO","HUANCAYO","AV. 13 DE NOVIEMBRE N°190","0","0000-00-00 00:00:00","2024-03-20 13:48:32"
"216","20606049278","HOSPITAL EMERGENCIA ATE VITARTE","1726","LIMA","LIMA","ATE","AV. JOSE CARLOS MARIATEGUI NRO. 364 (A UNA CUADRA DE LA MUNICIPALIDAD DE ATE)","0","0000-00-00 00:00:00","2025-06-19 17:14:38"
"217","20230089630","HOSPITAL GENERAL DE JAEN","1047","CAJAMARCA","JAEN","JAEN","AV. PAKAMUROS NRO. 1289 URB. CENTRO DE JAEN (COSTADO DE VIVERO MUNICIPAL)","0","0000-00-00 00:00:00","2025-04-22 17:32:00"
"218","20172155317","HOSPITAL HERMILIO VALDIZAN","133","LIMA","LIMA","SANTA ANITA","CAR.CENTRAL KM.3.5 NRO. S/N (MERCADO DE PRODUCTORES STA.ANITA)","0","0000-00-00 00:00:00","2025-04-22 15:34:36"
"219","20180817680","HOSPITAL HUARAL Y SERVICIOS BASICOS DE SALUD","1292","LIMA","HUARAL","HUARAL","CAL.TACNA NRO. 120 SAN JUAN I","0","0000-00-00 00:00:00","2025-04-22 16:21:35"
"221","20507151320","HOSPITAL JOSE AGURTO TELLO DE CHOSICA","1138","LIMA","LIMA","LURIGANCHO","JR. AREQUIPA NRO. 214 (ALTURA PUENTE COLGANTE DE CHOSICA)","0","0000-00-00 00:00:00","2025-05-05 16:28:49"
"222","20137729751","HOSPITAL NAC DOCENTE M YN SAN BARTOLOME","149","LIMA","LIMA","LIMA","AV. ALFONSO UGARTE NRO. 825","0","0000-00-00 00:00:00","2025-04-19 17:11:31"
"223","20154996991","HOSPITAL NACIONAL ARZOBISPO LOAYZA","143","LIMA","LIMA","LIMA","AV. ALFONSO UGARTE N° 848 - LIMA","0","0000-00-00 00:00:00","2024-03-14 13:59:14"
"224","20527180318","HOSPITAL REGIONAL CUSCO","1130","CUSCO","CUSCO","CUSCO","AV. DE LA CULTURA NRO. S/N (COSTADO DEL COLEGIO MEDICO)","0","0000-00-00 00:00:00","2025-05-05 17:17:01"
"225","20172772278","HOSPITAL REGIONAL DE AYACUCHO","1024","AYACUCHO","HUAMANGA","ANDRES AVELINO CACERES","AV. DANIEL A. CARRION NRO. 211 (CANAAN BAJO)","0","0000-00-00 00:00:00","2025-04-22 16:04:02"
"226","20223149635","HOSPITAL REGIONAL DOCENTE DE TRUJILLO","847","LA LIBERTAD","TRUJILLO","TRUJILLO","AV. MANSICHE NRO. 795 URB. SANCHEZ CARRION","0","0000-00-00 00:00:00","2025-04-22 17:22:59"
"227","20174675733","HOSPITAL REGIONAL ELEAZAR GUZMAN BARRON","742","ANCASH","SANTA","NUEVO CHIMBOTE","AV. BRASIL NRO. S/N URB. SANTA CRISTINA (AL COSTADO DE LA UNIVERSIDAD DEL SANTA)","0","0000-00-00 00:00:00","2025-10-07 20:44:26"
"228","20527004269","HOSPITAL REGIONAL GUILLERMO DIAZ DE LA VEGA DE ABANCAY","1037","APURIMAC","ABANCAY","ABANCAY","AV. DANIEL A CARRIóN NRO. S/N","0","0000-00-00 00:00:00","2025-05-05 17:08:32"
"229","20146038329","HOSPITAL REGIONAL HERMILIO VALDIZAN","812","HUANUCO","HUANUCO","HUANUCO","JR. HERMILIO VALDIZAN NRO. 950","0","0000-00-00 00:00:00","2025-04-19 17:27:25"
"230","20448446485","HOSPITAL REGIONAL MANUEL NUÑEZ BUTRON","1435","PUNO","PUNO","PUNO","JR. RICARDO PALMA NRO. 120 BARRIO VICTORIA","0","0000-00-00 00:00:00","2025-04-23 18:31:03"
"231","20380486351","HOSPITAL SAN JOSE","1318","CALLAO","PROV. CONST. DEL CALLAO","CARMEN DE LA LEGUA REYNOSO","JR. LAS MAGNOLIAS NRO. 475 (AV FAUCETT CDRA 4)","0","0000-00-00 00:00:00","2025-12-05 14:30:20"
"232","20350526073","HOSPITAL SANTA ROSA","1003","MADRE DE DIOS","TAMBOPATA","TAMBOPATA","JR. CAJAMARCA NRO. 171","0","0000-00-00 00:00:00","2025-05-22 16:12:06"
"233","20527012016","HOSPITAL SUB-REGIONAL DE ANDAHUAYLAS","1038","APURIMAC","ANDAHUAYLAS","ANDAHUAYLAS","JR. HUGO PESCE NRO. 180 (AL COSTADO DEL CAMPO FERIAL ANDAHUAYLAS)","0","0000-00-00 00:00:00","2025-05-05 17:11:58"
"234","20480776250","II DIRECCION TERRITORIAL DE POLICIA CHICLAYO","1342","LAMBAYEQUE","CHICLAYO","JOSE LEONARDO ORTIZ","AV. EL TRIUNFO MZA. P LOTE. 01 H.U. SAN LORENZO (CUARTO SECTOR SAN LORENZO)","0","0000-00-00 00:00:00","2025-04-30 17:50:12"
"235","20480776250","II DIRECCION TERRITORIAL DE POLICIA CHICLAYO","1047","LAMBAYEQUE","CHICLAYO","OSE LEONARDO ORTIZ","AV. EL TRIUNFO MZA. P LOTE. 01 H.U. SAN LORENZO (CUARTO SECTOR SAN LORENZO)","0","0000-00-00 00:00:00","2025-04-30 17:44:52"
"236","20133840533","INDECOPI","163","LIMA","LIMA","SAN BORJA","CAL.DE LA PROSA NRO. 104","0","0000-00-00 00:00:00","2025-06-16 16:34:32"
"237","20401384040","OFICINA REGIONAL CENTRO - INPE","21","JUNIN","HUANCAYO","HUANCAYO","JR. CUSCO NRO. 490","0","0000-00-00 00:00:00","2025-04-23 17:55:06"
"238","20338915471","INSTITUTO NACIONAL DE RADIO Y TELEVISION DEL PERU_IRTP.","513","LIMA","LIMA","LIMA","AV. JOSE GALVEZ NRO. 1040 URB. SANTA BEATRIZ","0","0000-00-00 00:00:00","2025-04-22 18:04:29"
"239","20131376414","INST NACIONAL DE SALUD MENTAL HD-HN","121","LIMA","LIMA","SAN MARTIN DE PORRES","AV. ELOY ESPINOZA SALDAÑA NRO. 709 URB. PALAO","0","0000-00-00 00:00:00","2025-04-16 17:53:46"
"240","20131367008","INSTITUTO GEOFISICO DEL PERU","84","LIMA","LIMA","ATE","CAL.BADAJOZ NRO. 169 URB. MAYORAZGO IV ETAPA (A 1/2 CDRA DE AV. SEP INDUSTRIAL)","0","0000-00-00 00:00:00","2025-04-15 16:29:08"
"241","20301053623","INSTITUTO GEOGRAFICO NACIONAL","475","LIMA","LIMA","SURQUILLO","AV ANDRES ARAMBURU N° 1184","0","0000-00-00 00:00:00","2024-03-01 13:45:46"
"242","20112919377","Instituto Geologico Minero y Metalurgico","189","Lima","Lima","San Borja","Av. Canada Nro. 1470 (Complejo Ipen)","1","0000-00-00 00:00:00","2024-02-09 22:34:41"
"243","20131380012","INSTITUTO NACIONAL DE CIENCIAS NEUROLOGICAS","123","LIMA","LIMA","LIMA","JR. ANCASH NRO. 1271","0","0000-00-00 00:00:00","2025-04-16 18:27:06"
"244","20514964778","INSTITUTO NACIONAL DE ENFERMEDADES NEOPLASICAS","1235","LIMA","LIMA","SURQUILLO","AV. ANGAMOS ESTE NRO. 2520 URB. LA CALERA DE LA MERCED","0","0000-00-00 00:00:00","2025-05-19 15:17:42"
"245","20600404262","INSTITUTO NACIONAL DE INVESTIGACION EN GLACIARES Y ECOSISTEMAS DE MONTAÑA","1630","ANCASH","HUARAZ","HUARAZ","AV. CENTENARIO NRO. 2656 SEC. PALMIRA","0","0000-00-00 00:00:00","2025-06-14 17:12:15"
"246","20131368403","INSTITUTO NACIONAL DE SALUD DEL NIÑO","126","LIMA","LIMA","BREÑA","AV. BRASIL NRO. 600","0","0000-00-00 00:00:00","2025-04-15 16:39:55"
"247","20131263130","INSTITUTO NACIONAL DE SALUD","151","LIMA","LIMA","CHORRILLOS","AV. DEFENSORES DEL MORRO NRO. 2268 (A 8 CDS.CARCEL DE MUJERES STA.MONICA)","0","0000-00-00 00:00:00","2025-11-21 23:00:49"
"248","20552196725","INSTITUTO NACIONAL DE SALUD DEL NIÑO-SAN BORJA","1512","LIMA","LIMA","SAN BORJA","AV. AGUSTIN DE LA ROSA NRO. 1399 URB. JACARANDA II (AV. JAVIER PRADO ESTE 3101)","0","0000-00-00 00:00:00","2025-05-06 15:45:38"
"249","20370188131","INSTITUTO NACIONAL PENITENCIARIO OFICINA REGIONAL SUR","23","AREQUIPA","AREQUIPA","AREQUIPA","AV. SIGLO XX S/N","0","0000-00-00 00:00:00","2024-03-02 14:14:10"
"250","20131371293","INSTITUTO PERUANO DE ENERGÍA NUCLEAR","188","LIMA","LIMA","SAN BORJA","AV. CANADA NRO. 1480","0","0000-00-00 00:00:00","2025-04-15 17:22:51"
"251","20135897044","INSTITUTO PERUANO DEL DEPORTE","994","Lima","Lima","Lima","CAL.MADRE DE DIOS NRO. 463 (TRIBUNA SUR - ESTADIO NACIONAL)","0","0000-00-00 00:00:00","2025-06-19 17:34:47"
"252","20608738593","INSTITUTO REGIONAL DE ENFERMEDADES NEOPLÁSICAS DEL CENTRO - IREN CENTRO","1735","JUNIN","CONCEPCION","CONCEPCION","AV. PROGRESO NRO. 1235 SEC. PALO SECO (1237,1239,ACUATRO CUADRAS DE LA ALAMEDA)","0","0000-00-00 00:00:00","2025-10-30 23:09:37"
"253","20314801327","INSTITUTO REGIONAL DE OFTALMOLOGIA ""JAVIER SERVAT UNIVAZO""","846","LA LIBERTAD","TRUJILLO","TRUJILLO","BL. AMERICA OESTE S/N MZA. P LOTE. 7A URB. NATASHA ALTA (COSTADO DE LA CORTE SUP.JUSTICIA)","0","0000-00-00 00:00:00","2025-04-22 17:50:03"
"254","20131369477","INSTITUTO TECNOLOGICO DE LA PRODUCCION","194","LIMA","LIMA","SAN ISIDRO","CARRETERA A VENTANILLA KM 5.2 - CALLAO","0","0000-00-00 00:00:00","2025-03-21 16:14:07"
"255","20131366885","INTENDENCIA NACIONAL DE BOMBEROS DEL PERÚ O INBP","996","LIMA","LIMA","SAN ISIDRO","AV. SALAVERRY NRO. 2495","0","0000-00-00 00:00:00","2025-04-15 16:26:38"
"256","20131365994","INSTITUTO NACIONAL DE INNOVACION AGRARIA","160","LIMA","LIMA","LA MOLINA","AV. LA MOLINA N° 1981 - LA MOLINA - LIMA","0","0000-00-00 00:00:00","2025-12-19 14:29:36"
"257","20399728241","JEFATURA DE LA X-RPNP-CUSCO","36","CUSCO","CUSCO","WANCHAQ","PZA.TUPAC AMARU NRO. S/N","0","0000-00-00 00:00:00","2025-04-23 17:53:28"
"258","20194484365","Junta Nacional de Justicia","198","Lima","Lima","San Isidro","Av. Paseo De La Republica Nro. 3285","1","0000-00-00 00:00:00","2024-02-09 23:31:28"
"259","20131378549","JURADO NACIONAL DE ELECCIONES","478","LIMA","LIMA","LIMA","JR. LAMPA NRO. 946 (ALTURA CUADRA 10 AV. NICOLAS DE PIEROLA)","0","0000-00-00 00:00:00","2025-06-16 16:23:57"
"260","20153408191","Marina de Guerra del Perú","471","Callao","Prov. Const. Del Callao","La Perla","Av. La Marina Cdra 36 Sn","1","0000-00-00 00:00:00","2024-02-10 15:15:30"
"261","20504774288","MINISTERIO DE COMERCIO EXTERIOR Y TURISMO","1070","LIMA","LIMA","SAN ISIDRO","CALLENO OESTE NRO 050 URB .CORPAC SAN ISIDRO","0","0000-00-00 00:00:00","2024-03-01 17:17:10"
"262","20537630222","MINISTERIO DE CULTURA","1363","LIMA","LIMA","SAN BORJA","AV. JAVIER PRADO ESTE NRO. 2465","0","0000-00-00 00:00:00","2025-05-05 17:44:39"
"264","20131372931","MINISTERIO DE DESARROLLO AGRARIO Y RIEGO","155","LIMA","LIMA","JESUS MARIA","JR. CAHUIDE NRO. 805 (AL COSTADO DE SENAMHI)","0","0000-00-00 00:00:00","2025-08-13 14:01:51"
"265","20545565359","MINISTERIO DE DESARROLLO E INCLUSION SOCIAL","1424","LIMA","LIMA","SAN ISIDRO","AV. PASEO DE LA REPÚBLICA NRO. 3101","0","0000-00-00 00:00:00","2025-06-12 14:18:15"
"266","20131370645","MINISTERIO DE ECONOMIA Y FINANZAS","46","LIMA","LIMA","LIMA","JR. JUNIN NRO. 319","0","0000-00-00 00:00:00","2025-04-15 17:20:36"
"267","20131370998","MINISTERIO DE EDUCACION","79","LIMA","LIMA","SAN BORJA","CAL.DEL COMERCIO NRO. 193","0","0000-00-00 00:00:00","2025-06-16 16:19:45"
"268","20131371617","MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS","15","LIMA","LIMA","MIRAFLORES","JR. SCIPION LLONA NRO. 350 (ALTURA CUADRA 42 DE AREQUIPA)","0","0000-00-00 00:00:00","2025-04-15 17:25:17"
"269","20131373237","MINISTERIO DE SALUD","117","LIMA","LIMA","JESUS MARIA","AV. SALAVERRY NRO. 801","0","0000-00-00 00:00:00","2025-06-21 15:25:27"
"270","20131379944","MINISTERIO DE TRANSPORTES Y COMUNICACIONES","1072","LIMA","LIMA","LIMA","JR. ZORRITOS NRO. 1203","0","0000-00-00 00:00:00","2025-04-16 18:25:30"
"271","20492966658","MINISTERIO DEL AMBIENTE","1293","LIMA","LIMA","MAGDALENA DEL MAR","AV. ANTONIO MIROQUESADA NRO. 425 URB. SAN FELIPE","0","0000-00-00 00:00:00","2025-06-14 17:33:40"
"272","20530099645","MINISTERIO PUBLICO - GERENCIA ADMINISTRATIVA DE PIURA","1526","PIURA","PIURA","PIURA","CAL.LIMA CON AYACUCHO NRO. S-N CERCADO URBANO (LADO DEL PODER JUDICIAL)","0","0000-00-00 00:00:00","2025-05-19 15:15:58"
"273","20131370301","MINISTERIO PUBLICO-GERENCIA GENERAL","200","LIMA","LIMA","LIMA","AV. ABANCAY NRO. 491 (SEGUNDO PISO - GERENCIA DE TESORERIA)","0","0000-00-00 00:00:00","2025-04-15 17:17:43"
"274","20165195290","MUNICIP PROVINCIAL DE SAN ROMAN JULIACA","301681","PUNO","SAN ROMAN","JULIACA","PZA.DE ARMAS CENTRO CIVICO NRO. SN (LA PLAZA DE ARMAS NO TIENE NUMERACION)","0","0000-00-00 00:00:00","2025-04-22 18:34:10"
"275","20154440373","MUNICIPALIDAD PROVINCIAL DE CANETE","301311","LIMA","CAÑETE","SAN VICENTE DE CAÑETE","JR. BOLOGNESI NRO. 250","0","0000-00-00 00:00:00","2025-04-21 17:14:55"
"276","20131367776","MUNICIPALIDAD DE BARRANCO","301253","LIMA","LIMA","BARRANCO","AV. SAN MARTIN NRO. S/N (PARQUE MUNICIPAL)","0","0000-00-00 00:00:00","2025-06-27 20:45:55"
"277","20131368586","MUNICIPALIDAD DE BRENA","301254","LIMA","LIMA","BREÑA","AV. ARICA NRO. 500","0","0000-00-00 00:00:00","2025-04-15 16:53:33"
"278","20181109891","MUNICIPALIDAD DE CIENEGUILLA","301258","LIMA","LIMA","CIENEGUILLA","AV. NUEVA TOLEDO NRO. 97-B","0","0000-00-00 00:00:00","2025-07-02 22:37:13"
"279","20131373661","MUNICIPALIDAD DE INDEPENDENCIA","301261","LIMA","LIMA","INDEPENDENCIA","AV. TUPAC AMARU NRO. K4.5 P.J. EL ERMITANO","0","0000-00-00 00:00:00","2025-04-16 17:55:48"
"280","20131366290","MUNICIPALIDAD DE JESUS MARIA","301262","LIMA","LIMA","JESUS MARIA","MARIATEGUI 850","0","0000-00-00 00:00:00","2025-10-15 22:55:55"
"281","20131365722","MUNICIPALIDAD DE LA MOLINA","301263","LIMA","LIMA","LA MOLINA","AV. ELIAS APARICIO NRO. 740 URB. LAS LAGUNAS (FRENTE A WONG DE LA PLANICIE)","0","0000-00-00 00:00:00","2025-07-01 14:29:02"
"282","20131376848","MUNICIPALIDAD DE MAGDALENA DEL MAR","301269","LIMA","LIMA","MAGDALENA DEL MAR","AV. BRASIL NRO. 3501","0","0000-00-00 00:00:00","2025-04-16 17:58:44"
"283","20131376686","MUNICIPALIDAD DE SAN BARTOLO","301278","LIMA","LIMA","SAN BARTOLO","PQ. PRINCIPAL NRO. S/N","0","0000-00-00 00:00:00","2025-04-16 17:55:08"
"284","20131373741","MUNICIPALIDAD DE SAN BORJA","301279","LIMA","LIMA","SAN BORJA","AV. JOAQUIN MADRID NRO. 200","0","0000-00-00 00:00:00","2025-04-16 17:56:25"
"285","20187346488","MUNICIPALIDAD DE VILLA EL SALVADOR","301291","LIMA","LIMA","VILLA EL SALVADOR","AV. REVOLUCION NRO. S/N SECTOR 2 GRUPO 15 (COSTADO BCO.DE LA NA)","0","0000-00-00 00:00:00","2025-11-27 15:21:56"
"286","20159386253","MUNICIPALIDAD DISTRI. DE SAN JERONIMO","300687","CUSCO","CUSCO","SAN JERONIMO","PZA.DE ARMAS NRO. S/N","0","0000-00-00 00:00:00","2025-06-14 17:53:10"
